pid,fid12,cfps2012_age,cfps2012_gender,qe104,qq301,qz202,sw1r,kr1ckp4
441909101,441909,51,女,在婚（有配偶）,否,6,,不适用
441905102,441905,57,女,在婚（有配偶）,,,小学,
441891103,441891,32,男,离婚,否,6,,不适用
441896104,441896,18,男,未婚,否,6,,不适用
441916101,441916,63,男,在婚（有配偶）,否,5,,不适用
441917101,441917,79,男,在婚（有配偶）,否,4,,不适用
441892103,441892,56,女,在婚（有配偶）,否,5,,不适用
441945107,441945,16,女,未婚,否,6,,小学
441924102,441924,51,女,在婚（有配偶）,否,5,,不适用
441926102,441926,18,男,未婚,,,小学,
441928103,441928,16,女,未婚,否,6,,初中
441942101,441942,45,女,在婚（有配偶）,否,6,,不适用
441919106,441919,20,男,未婚,否,6,,不适用
441941102,441941,33,女,在婚（有配偶）,否,6,,不适用
441931103,441931,42,女,在婚（有配偶）,否,6,,不适用
441943101,441943,44,男,在婚（有配偶）,否,6,,不适用
441943102,441943,39,女,在婚（有配偶）,否,6,,不适用
441914102,441914,56,男,在婚（有配偶）,否,6,,不适用
441893105,441893,37,女,在婚（有配偶）,否,6,,不适用
441893104,441893,33,男,在婚（有配偶）,否,6,,不适用
441927102,441927,53,女,在婚（有配偶）,否,6,,不适用
441919103,441919,49,女,在婚（有配偶）,否,6,,不适用
441922107,441922,23,男,未婚,否,6,,不适用
441893106,441893,33,女,在婚（有配偶）,否,6,,不适用
441934101,441934,49,男,在婚（有配偶）,否,5,,不适用
441931101,441931,44,男,在婚（有配偶）,否,6,,不适用
441941101,441941,41,男,在婚（有配偶）,否,6,,不适用
441933103,441933,47,女,在婚（有配偶）,否,5,,不适用
441927101,441927,53,男,在婚（有配偶）,否,6,,不适用
441910102,441910,67,男,在婚（有配偶）,否,2,,不适用
441933104,441933,27,男,在婚（有配偶）,否,5,,不适用
441946101,441946,56,男,在婚（有配偶）,是,6,,不适用
441922104,441922,47,女,在婚（有配偶）,否,6,,不适用
441928102,441928,42,女,在婚（有配偶）,否,3,,不适用
441944431,441944,27,女,在婚（有配偶）,否,6,,不适用
441905104,441905,32,男,在婚（有配偶）,,,大专,
441936102,441936,41,女,在婚（有配偶）,,,初中,
441922109,441922,24,女,在婚（有配偶）,,,初中,
441894102,441894,44,男,在婚（有配偶）,否,6,,不适用
441912104,441912,34,男,在婚（有配偶）,否,6,,不适用
441915104,441915,22,男,未婚,否,6,,不适用
441928101,441928,49,男,在婚（有配偶）,否,3,,不适用
441937102,441937,46,男,在婚（有配偶）,否,6,,不适用
441905101,441905,70,男,在婚（有配偶）,否,5,,不适用
441944103,441944,30,男,在婚（有配偶）,,,初中,
441924105,441924,22,女,在婚（有配偶）,否,6,,不适用
441916104,441916,36,男,在婚（有配偶）,,,高中/中专/技校/职高,
441900103,441900,43,男,在婚（有配偶）,,,小学,
441934102,441934,48,女,在婚（有配偶）,否,6,,不适用
441918102,441918,50,女,在婚（有配偶）,否,6,,不适用
441900431,441900,60,女,在婚（有配偶）,否,5,,不适用
441920102,441920,22,男,未婚,否,6,,不适用
441895102,441895,83,男,在婚（有配偶）,否,3,,不适用
441937103,441937,16,男,未婚,否,6,,初中
441903102,441903,78,男,在婚（有配偶）,否,4,,不适用
441938102,441938,69,女,在婚（有配偶）,否,6,,不适用
441931102,441931,80,女,丧偶,否,4,,不适用
441937101,441937,44,女,在婚（有配偶）,否,6,,不适用
441895101,441895,79,女,在婚（有配偶）,否,5,,不适用
441917102,441917,71,女,在婚（有配偶）,否,5,,不适用
441938101,441938,69,男,在婚（有配偶）,否,6,,不适用
441943103,441943,83,女,丧偶,否,3,,不适用
441916105,441916,34,男,在婚（有配偶）,,,高中/中专/技校/职高,
441912101,441912,31,女,在婚（有配偶）,否,6,,不适用
441922105,441922,24,男,在婚（有配偶）,,,初中,
441911101,441911,54,女,在婚（有配偶）,否,6,,不适用
441915102,441915,48,男,在婚（有配偶）,否,6,,不适用
441903101,441903,72,女,在婚（有配偶）,否,5,,不适用
441916102,441916,61,女,在婚（有配偶）,否,6,,不适用
441930101,441930,71,男,在婚（有配偶）,否,6,,不适用
441916111,441916,35,女,在婚（有配偶）,,,初中,
441933101,441933,55,男,在婚（有配偶）,是,6,,不适用
441896103,441896,45,男,未婚,否,6,,不适用
441922101,441922,46,男,在婚（有配偶）,否,6,,不适用
441916107,441916,22,女,未婚,否,6,,不适用
441919101,441919,52,男,在婚（有配偶）,是,5,,不适用
441915103,441915,23,男,未婚,,,初中,
441915101,441915,52,女,在婚（有配偶）,否,6,,不适用
441920101,441920,44,女,丧偶,否,6,,不适用
441911107,441911,34,女,在婚（有配偶）,,,初中,
441924101,441924,56,男,在婚（有配偶）,是,6,,不适用
441921103,441921,35,男,在婚（有配偶）,否,6,,不适用
441922102,188870,69,男,在婚（有配偶）,否,6,,不适用
441896107,441896,43,女,在婚（有配偶）,,,文盲/半文盲,
441910101,441910,65,女,在婚（有配偶）,否,5,,不适用
441909103,441909,23,男,未婚,,,高中/中专/技校/职高,
441900104,441900,41,女,在婚（有配偶）,,,文盲/半文盲,
441900101,441900,67,男,在婚（有配偶）,是,6,,不适用
441926101,441926,44,男,在婚（有配偶）,否,6,,不适用
441926103,441926,16,男,未婚,,,小学,
441896102,441896,42,男,在婚（有配偶）,,,初中,
441893101,441893,65,男,在婚（有配偶）,否,6,,不适用
441927103,441927,26,男,未婚,否,6,,不适用
441892431,441892,27,女,在婚（有配偶）,否,6,,不适用
441892104,441892,27,男,在婚（有配偶）,否,6,,不适用
441944101,441944,56,女,在婚（有配偶）,否,4,,不适用
441930105,441930,16,男,未婚,否,6,,初中
441893103,441893,36,男,在婚（有配偶）,否,6,,不适用
441896101,441896,75,女,丧偶,否,5,,不适用
441892101,441892,60,男,在婚（有配偶）,否,5,,不适用
441893102,441893,57,女,在婚（有配偶）,否,5,,不适用
441938103,441938,41,男,在婚（有配偶）,否,6,,不适用
441946102,441946,57,女,在婚（有配偶）,否,5,,不适用
441940102,441940,79,女,丧偶,否,3,,不适用
441929101,441929,67,男,离婚,否,5,,不适用
441945105,441945,18,女,未婚,否,6,,不适用
441916106,441916,32,男,未婚,,,高中/中专/技校/职高,
441936105,441936,79,女,丧偶,否,5,,不适用
441933106,441933,22,男,未婚,否,6,,不适用
441946103,441946,33,男,在婚（有配偶）,否,6,,不适用
441944102,441944,56,男,在婚（有配偶）,,,小学,
441914104,441914,27,女,未婚,,,大专,
441916103,441916,91,女,丧偶,否,3,,不适用
441945102,441945,68,女,在婚（有配偶）,否,5,,不适用
441936101,441936,43,男,在婚（有配偶）,否,6,,不适用
441942102,441942,43,男,在婚（有配偶）,否,6,,不适用
441916110,441916,35,女,在婚（有配偶）,,,初中,
441900107,441900,16,女,未婚,否,6,,小学
441930104,441930,41,女,在婚（有配偶）,,,小学,
441940101,441940,53,男,离婚,否,2,,不适用
441938104,441938,41,女,在婚（有配偶）,否,6,,不适用
441943104,441943,17,男,未婚,否,6,,不适用
441924103,441924,26,男,在婚（有配偶）,,,初中,
441896105,441896,16,女,未婚,否,6,,小学
441930103,441930,68,女,在婚（有配偶）,否,5,,不适用
441894101,441894,43,女,在婚（有配偶）,否,6,,不适用
441926104,441926,45,女,在婚（有配偶）,否,6,,不适用
441892102,441892,93,女,丧偶,否,4,,不适用
441914101,441914,54,女,在婚（有配偶）,否,6,,不适用
441921101,441921,33,女,在婚（有配偶）,否,6,,不适用
441912102,441912,58,男,在婚（有配偶）,否,6,,不适用
441911106,441911,54,男,在婚（有配偶）,否,6,,不适用
441909102,441909,50,男,在婚（有配偶）,否,6,,不适用
441891101,441891,63,女,丧偶,否,6,,不适用
441945101,441945,69,男,在婚（有配偶）,否,6,,不适用
441945103,441945,43,男,在婚（有配偶）,,,初中,
441919105,441919,23,女,未婚,否,6,,不适用
441877102,441877,48,女,在婚（有配偶）,否,6,,不适用
441974101,441974,58,女,在婚（有配偶）,否,2,,不适用
441868101,441868,79,女,丧偶,否,5,,不适用
441875103,441875,30,男,在婚（有配偶）,否,6,,不适用
441947101,441947,63,男,在婚（有配偶）,否,7,,不适用
441877101,441877,55,男,在婚（有配偶）,否,7,,不适用
441972101,441972,67,男,在婚（有配偶）,否,4,,不适用
441972102,441972,67,女,在婚（有配偶）,否,5,,不适用
441969102,441969,45,男,在婚（有配偶）,,,初中,
441970431,441970,23,女,在婚（有配偶）,否,7,,不适用
441970101,441970,52,男,在婚（有配偶）,否,5,,不适用
441887102,441887,49,女,在婚（有配偶）,否,6,,不适用
441870103,441870,22,男,未婚,否,7,,不适用
441947102,441947,58,女,在婚（有配偶）,否,7,,不适用
441865101,441865,42,男,在婚（有配偶）,,,文盲/半文盲,
441872105,441872,17,男,未婚,,,小学,
441864101,441864,63,男,在婚（有配偶）,否,7,,不适用
441971102,441971,43,男,在婚（有配偶）,否,6,,不适用
441875102,441875,60,女,在婚（有配偶）,否,5,,不适用
441863102,441863,50,女,在婚（有配偶）,否,5,,不适用
441866101,441866,44,男,在婚（有配偶）,否,7,,不适用
441876102,441876,54,女,在婚（有配偶）,否,6,,不适用
441864106,441864,16,男,未婚,否,7,,初中
441972104,441972,40,男,在婚（有配偶）,否,7,,不适用
441974102,441974,59,男,在婚（有配偶）,否,7,,不适用
441888102,441888,40,女,在婚（有配偶）,,,小学,
441875101,441875,60,男,在婚（有配偶）,否,4,,不适用
441965102,441965,52,女,在婚（有配偶）,否,2,,不适用
441973102,441973,58,女,在婚（有配偶）,否,3,,不适用
441863103,441863,28,男,未婚,否,7,,不适用
441888101,441888,50,男,在婚（有配偶）,否,5,,不适用
441863104,441863,24,男,在婚（有配偶）,否,7,,不适用
441883101,441883,87,女,丧偶,否,5,,不适用
441877103,441877,20,男,未婚,,,不适用,
441876105,441876,25,女,在婚（有配偶）,否,6,,不适用
441876101,441876,58,男,在婚（有配偶）,否,6,,不适用
441874102,441874,41,女,在婚（有配偶）,否,6,,不适用
441872102,441872,40,女,在婚（有配偶）,否,6,,不适用
441969101,441969,65,女,丧偶,否,4,,不适用
441969105,441969,23,男,未婚,否,5,,不适用
441867101,441867,71,男,在婚（有配偶）,否,6,,不适用
441969104,441969,48,女,在婚（有配偶）,,,初中,
441971105,441971,21,女,未婚,,,不适用,
441870101,441870,58,男,在婚（有配偶）,否,6,,不适用
441867102,441867,74,女,在婚（有配偶）,,,文盲/半文盲,
441970102,441970,49,女,在婚（有配偶）,否,6,,不适用
441974103,441974,88,女,丧偶,否,3,,不适用
441881102,441881,63,男,在婚（有配偶）,否,6,,不适用
441873101,441873,50,女,在婚（有配偶）,否,7,,不适用
441866102,441866,43,女,在婚（有配偶）,否,7,,不适用
441973101,441973,63,男,在婚（有配偶）,否,2,,不适用
441881103,441881,63,女,在婚（有配偶）,否,6,,不适用
441889101,441889,77,男,丧偶,否,4,,不适用
441863101,441863,50,男,在婚（有配偶）,是,7,,不适用
441971101,441971,46,女,在婚（有配偶）,否,5,,不适用
441865102,441865,40,女,在婚（有配偶）,否,7,,不适用
441864102,441864,60,女,在婚（有配偶）,否,6,,不适用
441965105,441965,23,女,未婚,否,7,,不适用
441874101,441874,45,男,在婚（有配偶）,否,6,,不适用
441872101,441872,41,男,在婚（有配偶）,,,小学,
441887101,441887,50,男,在婚（有配偶）,,,高中/中专/技校/职高,
441870102,441870,52,女,在婚（有配偶）,,,小学,
441873102,441873,58,男,在婚（有配偶）,否,7,,不适用
440360105,440360,21,男,在婚（有配偶）,否,6,,不适用
442042102,442042,66,男,在婚（有配偶）,否,3,,不适用
440363104,440363,23,男,未婚,,,初中,
440361103,440361,22,男,在婚（有配偶）,,,初中,
440357102,440357,45,女,在婚（有配偶）,否,5,,不适用
440361431,440361,20,女,在婚（有配偶）,是,4,,不适用
440356103,440356,46,女,在婚（有配偶）,否,4,,不适用
440358101,440358,61,男,在婚（有配偶）,是,5,,不适用
440361101,440361,47,男,在婚（有配偶）,否,4,,不适用
440357104,440357,25,男,在婚（有配偶）,,,初中,
440359101,440359,46,女,丧偶,是,4,,不适用
441072103,441072,33,男,在婚（有配偶）,否,5,初中,不适用
440354105,440354,19,女,未婚,,,初中,
440363103,440363,25,女,未婚,,,大专,
440356106,440356,21,女,在婚（有配偶）,,,初中,
440361102,440361,44,女,在婚（有配偶）,是,4,,不适用
440354103,440354,20,男,未婚,是,6,,不适用
442039101,442039,58,女,丧偶,否,3,,不适用
442042101,442042,58,女,在婚（有配偶）,否,3,,不适用
440353102,440353,46,女,在婚（有配偶）,是,3,,不适用
440354102,440354,46,女,在婚（有配偶）,否,4,,不适用
440356101,440356,22,男,在婚（有配偶）,,,高中/中专/技校/职高,
440357103,440357,27,男,未婚,,,初中,
440360431,440360,25,女,在婚（有配偶）,否,5,,不适用
440356104,440356,24,男,未婚,,,初中,
440355102,440355,70,男,在婚（有配偶）,是,3,,不适用
440354101,440354,53,男,在婚（有配偶）,是,3,,不适用
442039102,442039,35,男,在婚（有配偶）,,,高中/中专/技校/职高,
440356102,440356,51,男,在婚（有配偶）,是,3,,不适用
440360102,440360,47,女,在婚（有配偶）,否,3,,不适用
440363101,440363,51,男,在婚（有配偶）,是,4,,不适用
440355101,440355,60,女,在婚（有配偶）,是,3,,不适用
440360103,440360,26,女,未婚,,,初中,
440359102,440359,26,男,未婚,,,小学,
440353101,440353,52,男,在婚（有配偶）,否,4,,不适用
440364102,440364,63,女,在婚（有配偶）,是,3,,不适用
440357101,440357,54,男,在婚（有配偶）,否,4,,不适用
440360104,440360,23,女,未婚,,,初中,
440363102,440363,46,女,在婚（有配偶）,否,3,,不适用
440350103,440350,22,男,未婚,,,初中,
440329101,440329,57,女,在婚（有配偶）,否,4,,不适用
440336103,440336,20,男,未婚,,,高中/中专/技校/职高,
440333102,440333,42,女,在婚（有配偶）,否,5,,不适用
440343104,440343,48,男,在婚（有配偶）,是,6,,不适用
440326103,440326,24,女,未婚,,,初中,
440349102,440349,61,女,在婚（有配偶）,否,5,,不适用
440339101,440339,46,男,在婚（有配偶）,否,6,,不适用
440336101,440336,50,男,在婚（有配偶）,否,5,,不适用
442008101,442008,58,男,在婚（有配偶）,否,4,,不适用
440278101,440278,44,男,离婚,,,高中/中专/技校/职高,
440339102,440339,45,女,在婚（有配偶）,否,6,,不适用
440282101,440282,41,女,在婚（有配偶）,否,5,,不适用
440338102,440338,51,女,在婚（有配偶）,否,5,,不适用
440310102,440310,61,男,在婚（有配偶）,是,5,,不适用
440351102,440351,58,女,在婚（有配偶）,否,6,,不适用
442008102,442008,54,女,在婚（有配偶）,否,1,,不适用
440326102,440326,49,男,在婚（有配偶）,否,6,,不适用
440278102,440278,84,女,丧偶,否,5,,不适用
440358103,440358,40,男,在婚（有配偶）,否,5,初中,不适用
673650431,673650,32,男,在婚（有配偶）,否,6,,不适用
440297102,440297,50,男,在婚（有配偶）,,,文盲/半文盲,
440292101,440292,67,男,在婚（有配偶）,否,5,,不适用
440326104,440326,22,女,未婚,否,5,,不适用
440281101,440281,68,女,丧偶,否,6,,不适用
440313102,440313,49,女,在婚（有配偶）,否,6,,不适用
440345105,440345,18,女,未婚,否,7,,不适用
440313105,440313,23,男,在婚（有配偶）,,,高中/中专/技校/职高,
440310101,440310,59,女,在婚（有配偶）,否,6,,不适用
440333105,440333,19,女,未婚,,,初中,
440281105,440281,29,女,在婚（有配偶）,,,高中/中专/技校/职高,
440350101,440350,52,男,在婚（有配偶）,,,初中,
440294102,440294,21,男,未婚,,,高中/中专/技校/职高,
440279101,440279,47,女,在婚（有配偶）,否,6,,不适用
440282106,440282,19,男,未婚,,,初中,
601138431,601138,32,男,在婚（有配偶）,否,5,,不适用
440343101,440343,43,女,在婚（有配偶）,否,6,,不适用
440335102,440335,85,女,丧偶,否,5,文盲/半文盲,不适用
440283102,440283,66,女,在婚（有配偶）,否,6,,不适用
440279103,440279,25,男,未婚,,,高中/中专/技校/职高,
440351104,440351,30,女,在婚（有配偶）,否,5,,不适用
442008104,442008,28,女,未婚,否,7,,不适用
440352103,440352,37,女,在婚（有配偶）,否,6,,不适用
440294104,440294,16,女,未婚,否,6,,初中
440350102,440350,47,女,在婚（有配偶）,否,7,,不适用
440313104,440313,22,女,在婚（有配偶）,否,4,,不适用
440331102,440331,44,女,在婚（有配偶）,否,5,,不适用
440342104,440342,20,女,未婚,,,初中,
442007101,442007,18,女,未婚,否,5,,不适用
440326105,440326,20,女,未婚,否,4,,不适用
440351101,440351,64,男,在婚（有配偶）,否,6,,不适用
440314104,440314,32,女,在婚（有配偶）,否,6,初中,不适用
873286432,873286,88,女,丧偶,否,4,,不适用
440282103,440282,86,女,丧偶,否,4,,不适用
442007103,442007,46,男,在婚（有配偶）,,,初中,
440352105,440352,18,男,未婚,,,不适用,
440329104,440329,28,男,在婚（有配偶）,,,高中/中专/技校/职高,
440358104,440358,39,女,在婚（有配偶）,否,5,初中,不适用
440336102,440336,45,女,在婚（有配偶）,否,6,,不适用
440294103,440294,19,男,未婚,,,小学,
440335101,440335,49,男,在婚（有配偶）,否,5,,不适用
442012102,442012,79,女,在婚（有配偶）,否,4,,不适用
440333103,440333,23,男,未婚,,,初中,
440284101,440284,66,女,丧偶,否,4,,不适用
440282104,440282,22,女,未婚,,,初中,
440283101,440283,69,男,在婚（有配偶）,否,5,,不适用
440330103,440330,40,男,在婚（有配偶）,,,小学,
440297101,440297,46,女,在婚（有配偶）,否,6,,不适用
440313101,440313,51,男,在婚（有配偶）,否,6,,不适用
440297103,440297,21,女,未婚,否,6,,不适用
440352102,440352,42,男,在婚（有配偶）,否,6,,不适用
440349103,440349,31,男,在婚（有配偶）,否,6,高中/中专/技校/职高,不适用
440342101,440342,42,女,在婚（有配偶）,是,6,,不适用
440310103,440310,33,男,在婚（有配偶）,,,高中/中专/技校/职高,
440310104,440310,29,女,在婚（有配偶）,,,初中,
440312101,440312,64,男,在婚（有配偶）,是,6,,不适用
440312104,553781,23,女,在婚（有配偶）,否,5,,不适用
440312105,440312,20,男,未婚,,,初中,
440346103,440346,52,男,在婚（有配偶）,否,6,高中/中专/技校/职高,不适用
440346102,440346,77,女,丧偶,,,文盲/半文盲,
440346101,440346,49,女,在婚（有配偶）,否,5,,不适用
440345102,440345,59,男,在婚（有配偶）,否,5,,不适用
440346104,440346,26,男,未婚,否,6,大学本科,不适用
440342103,440342,23,男,未婚,,,大学本科,
440348106,440348,85,男,丧偶,否,6,,不适用
440335103,440335,46,女,在婚（有配偶）,否,5,,不适用
440335104,873286,29,女,在婚（有配偶）,否,4,,不适用
440330102,440330,75,女,丧偶,否,5,,不适用
440331104,440331,18,女,未婚,否,5,,不适用
440352104,440352,20,男,未婚,,,高中/中专/技校/职高,
440277101,440277,68,男,在婚（有配偶）,否,6,,不适用
440351103,440351,33,男,在婚（有配偶）,否,5,,不适用
440346105,440346,20,女,未婚,否,5,,不适用
440279102,440279,54,男,在婚（有配偶）,否,5,,不适用
440329105,440329,27,女,在婚（有配偶）,否,6,,不适用
440295104,440295,23,男,未婚,,,高中/中专/技校/职高,
440345101,440345,53,女,在婚（有配偶）,是,6,,不适用
440355103,440355,17,女,未婚,否,5,初中,不适用
440350104,440350,20,男,未婚,否,4,,不适用
442007104,442007,46,女,在婚（有配偶）,否,5,,不适用
440284103,440284,43,男,在婚（有配偶）,否,5,大学本科,不适用
440331103,440331,17,男,未婚,否,6,,不适用
440349104,440349,30,女,在婚（有配偶）,否,6,初中,不适用
440282102,440282,47,男,在婚（有配偶）,否,5,,不适用
440358102,440358,59,女,在婚（有配偶）,否,6,,不适用
442012101,442012,82,男,在婚（有配偶）,否,6,,不适用
440331101,440331,49,男,在婚（有配偶）,是,5,,不适用
440326107,440326,16,男,未婚,否,6,,初中
873286431,873286,47,男,在婚（有配偶）,否,5,,不适用
440295102,440295,46,女,在婚（有配偶）,否,6,小学,不适用
440312103,440312,27,男,未婚,,,初中,
442007105,442007,16,男,未婚,否,6,,不适用
440333101,440333,50,男,在婚（有配偶）,是,4,,不适用
734558431,734558,21,男,在婚（有配偶）,否,5,,不适用
440338104,440338,26,男,在婚（有配偶）,,,大专,
440324101,440324,44,男,在婚（有配偶）,是,5,,不适用
440294101,440294,43,女,丧偶,,,小学,
440279104,440279,23,女,未婚,,,大专,
440316101,440316,54,男,在婚（有配偶）,是,6,初中,不适用
440329102,440329,59,男,在婚（有配偶）,否,5,,不适用
440344102,440344,66,女,丧偶,否,6,,不适用
440319102,440319,57,男,在婚（有配偶）,否,5,初中,不适用
442007102,442007,90,女,丧偶,否,6,,不适用
440277102,440277,60,女,在婚（有配偶）,否,4,,不适用
440348101,440348,49,男,在婚（有配偶）,是,7,,不适用
440282105,440282,20,女,未婚,,,高中/中专/技校/职高,
440338103,440338,27,男,在婚（有配偶）,,,初中,
440342102,440342,48,男,在婚（有配偶）,否,6,,不适用
440295101,440295,51,男,在婚（有配偶）,否,5,,不适用
440343103,440343,81,女,丧偶,否,6,,不适用
440341101,440341,53,女,丧偶,否,6,,不适用
440329103,440329,31,男,在婚（有配偶）,,,高中/中专/技校/职高,
440313103,440313,26,男,在婚（有配偶）,否,5,,不适用
442008103,601138,30,女,在婚（有配偶）,否,6,,不适用
440352101,440352,75,女,丧偶,否,6,,不适用
440336107,440336,21,女,未婚,,,高中/中专/技校/职高,
440348102,440348,47,女,在婚（有配偶）,否,5,,不适用
440338101,440338,54,男,在婚（有配偶）,是,5,,不适用
440336106,440336,24,女,未婚,,,高中/中专/技校/职高,
440343106,734558,21,女,在婚（有配偶）,否,6,,不适用
440336104,440336,20,男,未婚,,,高中/中专/技校/职高,
440345103,673650,28,女,在婚（有配偶）,否,5,,不适用
440326101,440326,46,女,在婚（有配偶）,否,5,,不适用
440324102,440324,30,女,在婚（有配偶）,否,4,,不适用
440281102,440281,36,男,在婚（有配偶）,,,高中/中专/技校/职高,
440296106,440296,25,女,在婚（有配偶）,,,初中,
440300105,440300,21,女,未婚,,,初中,
440319101,440319,49,女,在婚（有配偶）,否,3,,不适用
440290101,440290,46,男,丧偶,是,4,,不适用
440300102,440300,54,男,在婚（有配偶）,,,小学,
440289101,440289,64,男,在婚（有配偶）,是,5,,不适用
440325103,440325,43,女,在婚（有配偶）,否,3,,不适用
440322102,440322,67,男,在婚（有配偶）,否,3,,不适用
440300108,440300,16,男,未婚,否,4,,初中
440285101,440285,40,男,在婚（有配偶）,否,5,,不适用
440288103,440288,17,男,未婚,否,6,,高中/中专/技校/职高
440315101,440315,69,男,在婚（有配偶）,否,3,,不适用
442020101,442020,52,男,在婚（有配偶）,否,5,,不适用
440299101,440299,81,男,在婚（有配偶）,否,2,,不适用
442027102,442027,61,女,在婚（有配偶）,否,3,,不适用
440323106,440323,17,男,未婚,否,6,,不适用
440320103,440320,27,男,未婚,,,初中,
440325101,440325,46,男,在婚（有配偶）,否,3,,不适用
440299102,440299,81,女,在婚（有配偶）,否,3,,不适用
440304101,440304,70,男,在婚（有配偶）,否,5,,不适用
440300107,440300,18,女,未婚,,,不适用,
440321102,440321,62,女,在婚（有配偶）,否,3,,不适用
440325105,440325,17,男,未婚,,,初中,
440332101,440332,63,女,丧偶,否,3,,不适用
440323101,440323,47,男,在婚（有配偶）,,,小学,
440285103,440285,71,女,丧偶,,,小学,
440304102,440304,65,女,在婚（有配偶）,,,小学,
440317102,440317,41,女,在婚（有配偶）,否,3,,不适用
440288102,440288,43,男,在婚（有配偶）,是,4,,不适用
440327101,440327,68,女,丧偶,否,5,,不适用
440325102,440325,67,女,丧偶,否,4,,不适用
440320102,440320,51,男,在婚（有配偶）,否,4,,不适用
440320101,440320,47,女,在婚（有配偶）,否,3,,不适用
440314101,440314,72,男,在婚（有配偶）,否,2,,不适用
440298104,440298,20,女,未婚,,,初中,
440320105,440320,24,男,未婚,,,初中,
440287104,440287,28,女,在婚（有配偶）,,,初中,
440321103,440321,36,男,在婚（有配偶）,,,初中,
440317101,440317,50,男,在婚（有配偶）,否,2,,不适用
440288101,440288,39,女,在婚（有配偶）,否,7,初中,不适用
442027101,442027,66,男,在婚（有配偶）,否,4,,不适用
440292102,440292,65,女,在婚（有配偶）,否,4,,不适用
440321104,440321,29,女,在婚（有配偶）,,,初中,
440323102,440323,44,女,在婚（有配偶）,,,初中,
440300101,440300,49,女,在婚（有配偶）,否,4,,不适用
440323103,440323,21,女,在婚（有配偶）,,,初中,
440296102,440296,76,男,丧偶,否,3,,不适用
440323431,440323,82,女,丧偶,否,3,,不适用
440287101,440287,58,女,丧偶,否,3,,不适用
440298101,440298,44,女,在婚（有配偶）,否,3,,不适用
440314102,440314,67,女,在婚（有配偶）,否,3,,不适用
440285431,440285,75,男,丧偶,否,3,,不适用
440296103,440296,29,女,在婚（有配偶）,否,3,,不适用
440322101,440322,62,女,在婚（有配偶）,否,4,,不适用
440300103,440300,84,女,丧偶,否,4,,不适用
440316103,440316,33,女,同居,否,3,,不适用
440319103,440319,26,男,未婚,,,初中,
440318101,440318,41,男,未婚,否,3,,不适用
442021102,442021,79,女,在婚（有配偶）,否,4,,不适用
440325104,440325,20,男,未婚,否,5,,不适用
440296101,440296,34,男,在婚（有配偶）,是,4,,不适用
440300106,440300,19,女,未婚,,,高中/中专/技校/职高,
440285102,440285,35,女,在婚（有配偶）,否,5,,不适用
440290431,440290,80,女,在婚（有配偶）,否,2,,不适用
440321101,440321,64,男,在婚（有配偶）,否,3,,不适用
440320104,440320,26,男,未婚,,,初中,
440546103,440546,47,女,在婚（有配偶）,,,文盲/半文盲,
441256101,441256,70,男,在婚（有配偶）,否,4,,不适用
440547103,440547,25,女,未婚,,,高中/中专/技校/职高,
440515103,440515,17,女,未婚,否,6,,不适用
440493102,367660,27,男,在婚（有配偶）,否,5,,不适用
440508101,440508,44,女,在婚（有配偶）,否,5,,不适用
440552101,440552,55,女,在婚（有配偶）,否,5,,不适用
441251101,441251,41,女,在婚（有配偶）,否,5,,不适用
440539102,440539,71,男,在婚（有配偶）,是,5,,不适用
440519101,440519,45,女,在婚（有配偶）,否,4,,不适用
440556101,440556,54,男,在婚（有配偶）,否,5,,不适用
440516104,440516,19,男,未婚,,,初中,
440477102,440477,55,男,在婚（有配偶）,,,高中/中专/技校/职高,
440525105,440525,34,女,在婚（有配偶）,否,5,,不适用
440519102,440519,46,男,在婚（有配偶）,是,5,,不适用
440552104,440552,24,女,未婚,,,小学,
440521101,440521,72,男,在婚（有配偶）,否,4,,不适用
440519103,440519,22,女,未婚,,,小学,
441258101,441258,39,女,在婚（有配偶）,否,6,,不适用
440485104,440485,34,女,在婚（有配偶）,,,文盲/半文盲,
440515101,440515,44,女,在婚（有配偶）,否,4,,不适用
441253104,441253,21,男,未婚,,,初中,
441241104,441241,24,男,未婚,,,小学,
440556105,440556,25,男,未婚,,,小学,
441233101,441233,44,女,在婚（有配偶）,否,5,,不适用
440548102,440548,46,男,在婚（有配偶）,,,小学,
440503105,440503,22,男,未婚,,,文盲/半文盲,
440507102,440507,71,女,在婚（有配偶）,否,3,,不适用
441243102,441243,43,女,在婚（有配偶）,否,5,,不适用
440555101,440555,66,男,在婚（有配偶）,是,5,,不适用
440483103,440483,49,女,在婚（有配偶）,否,5,,不适用
440530101,440530,78,男,在婚（有配偶）,是,4,,不适用
440559101,440559,67,男,在婚（有配偶）,是,5,,不适用
440504101,440504,71,男,在婚（有配偶）,否,5,,不适用
440533104,440533,18,男,未婚,,,初中,
440501101,440501,55,男,在婚（有配偶）,否,5,,不适用
441251104,441251,18,男,未婚,否,5,,不适用
440524102,440524,33,女,在婚（有配偶）,否,5,,不适用
440494102,440494,54,女,在婚（有配偶）,否,5,,不适用
440477106,440477,23,男,在婚（有配偶）,,,初中,
440531105,440531,16,男,未婚,否,5,,初中
440535103,440535,33,男,在婚（有配偶）,,,小学,
440546105,440546,22,女,未婚,,,不适用,
441258103,441258,17,男,未婚,否,6,,不适用
